psraid,sample,lang,state,cregion,usr,form,sex,q1,marital,par,q2a,q2b,q2c,q2d,q2e,q2f,q2g,q2h,q2i,q2j,eminuse,intmob,home3nw,q3,act112,act107,act124,act125,act136,act135,fb1,fb2,fb3,ql1,smart1,cell1a,cell1b,cell1c,txtavg1,txtavg2,txtavg3,txtavg4,txtavg5,emlavg1,emlavg2,emlavg3,picavg1,picavg2,q4a,q4b,q4c,q4d,q4e,q4f,q4g,q4h,q4i,q4j,q4k,q4l,q5,q6,q7a,q7b,q7c,q7d,q7e,q7f,q8,q9a,q9b,q9c,q9d,q9e,q9f,q10a,q10b,q10c,q10d,q10e,q10f,q10g,q11a,q11b,q11c,q11d,q11e,sns2a,sns2b,sns2c,sns2d,sns2e,fb4,fb5,fb6,fb7,fb8a,fb8b,fb8c,fb8d,fb8e,fb9a,fb9b,fb9c,fb9d,fb9e,fb9f,fb9g,fb9h,fb10a,fb10b,fb10c,fb10d,fb10e,fb10f,fb10g,fb10h,age,hh1,live2,educ2,emplnw,hisp,birth_hisp,race,inc,ql1a,ql2hh,qc1,qc2hh,zipcode,weight,standwt
202609,2,1,6,4,S,1,2,3,1,1,1,1,1,3,3,2,3,2,1,2,1,2,1,1,2,1,2,1,2,1, , , , ,2,2,2,1,10, ,2,0, ,0, , ,2, ,1,4,4,4,4,4,1,4,2,1,1,1,2,3,4,4,2,4, ,4,3,2,9,1,1,4, ,1,1,1,9,8,2, ,2,4,1,2,2, , ,2, ,4,120,2, , ,6,4,6,6,5,2,1,1,1,2,2,2,3,1,3,1,1,1,3,3,3,30,2,2,6,4,2, ,1,6, , ,1,1,92557,2.6875,.878626690700895
202613,2,1,13,3,S,2,1,4,6,2,2,2,1,2,2,3,2,3,3,2,1,2,1,1,2,2,2,2,2,2,2, , , ,2,2,2,1,10, ,10,0, ,7, ,5, , ,1,2,1,3,3,1,4,3,4,1,1,3,1,1,4,1,1, , ,1,4,2,2,1,1, , , ,1,1,5,1, , ,4,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,1,1,4,3,2, ,1,1, , ,2, ,30319,6.0625,1.98201834879039
202616,2,2,6,4,U,2,1,4,3,1,3,2,4,1,2,2,1,2,4,2,2,2, ,2, , , , , , , , , , ,2,2,2,1,2, ,3,0, , , , , , ,2,4,4,2,4,2,2,4,4,2,1,2,4,2,3,3,3, , , ,1,1,2,2,2, , , ,8,2,2,2, , ,3,3,4,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65,1,5,2,3,1,3,6,1, , ,2, ,92411,3.5625,1.16469119465002
202620,2,1,5,3,R,2,1,4,3,1,1,1,1,4,3,1,1,3,3,4,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,4,4,2,2,1,2,4,4,4,4,2,2,4,4,9,9,9, , , ,9,4,9,9,9, , , ,2,8,5,8, , ,4,4,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,2,5,2,6,2, ,1,2, , ,1,3,72579,1.90625,.62321195503203
202623,2,1,8,4,S,2,1,3,1,2,3,1,3,1,1,4,1,1,3,4,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,1,1,15, ,3,1, ,5, ,5,3, ,1,4,2,4,4,1,4,4,4,2,1,4,2,2,4,1,3,4,4,4,3,3,2,3,2,3,3,1,1,1,2,2,1,1,4,3,3,4,3,2,4, , ,2,200,2, , ,3,2,2,3,5,2,1,2,2,3,2,2,3,2,3,3, ,3,3,2,3,27,2,2,5,1,2, ,1,5, , ,2, ,80439,5.1875,1.69595384484126
202626,2,1,8,4,S,1,2,1,3,2,3,4,3,1,1,4,2,1,3,3,1,1,1,2,2,1,2,1,2,1, , , , ,1,1,1,1,12, ,2,1, ,2, ,5,5, ,4,4,2,1,4,4,4,1,4,4,2,1,2,2,4,2,2,4, ,3,3,3,3,2,2,4, , ,1,1,1,1,1, ,3,2,1,2,2, , ,6, ,2,60,2, , ,5,2,2,2,5,1,2,1,2,3,3,2,3,1,3,3, ,1,3,3,3,37,2,2,8,1,2, ,1,9, , ,2, ,80403,4.53125,1.48140546687942
202632,2,1,17,2,S,2,1,1,1,2,3,4,3,1,3,3,1,1,2,3,1,1,1,2,2,1,2,2,2,2,2, , , ,1,1,1,1,1, ,1,0, ,0, , ,4, ,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,2, , ,1,1,1,9,1,1, , ,1,1,1,5,3, , ,4,9,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66,2,5,8,3,2, ,1,99, , ,1,2,60062,1.34375,.439313345350448
202643,2,1,6,4,S,1,1,3,1,1,1,3,1,1,3,3,1,3,3,3,1,1,1,2,1,1,2,2,1,1, , , , ,1,1,1,1,20, ,10,1, ,10, ,5,5, ,2,4,1,2,4,1,1,4,4,2,2,1,2,2,2,1,3,1,4,1,2,2,2,1,2,4,4,2,2,2,2,8,8,8,4,4,2,2,2,6, , ,4,4,250,2, , ,6,4,6,6,6,1,1,1,1,3,1,3,1,3,3,3,1,3,3,3,3,40,2,2,5,1,2, ,1,9, , ,1,1,94513,3.65625,1.19534096293029
202646,2,1,6,4,U,2,2,1,6,1,2,1,1,1,2,2,1,2,2,8,2,2, ,1, , , , , , , , , , ,2,2,2,1,10, ,10,0, , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , ,9,3,3,3,3, , , ,8,8,8,8, , ,4,4,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49,4,2,2,1,1,3,1,7, , ,2, ,92704,5.40625,1.76746997082855
202651,2,2,6,4,S,1,2,3,1,2,2,3,2,2,1,3,4,2,2,4,2,1,1,2,2,2,2,2,2,2,2, , , ,2,2,2,1,10, ,2,0, ,0, , , , ,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,1,2, , ,2,3,3,3,3,3, , ,3,3,3,3,8, , ,4,3,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,2,2,1,4,1,3,1,2, , ,2, ,93270,3.96875,1.29750685719783
202652,2,1,5,3,R,1,2,1,1,2,2,2,2,1,2,1,2,1,3,1,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4, , , ,4,2,8,1,1, , ,4,5,3,5,8, , ,4,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72,2,4,3,3,2, ,4,2, , ,1,3,72560,2.4375,.796893975286859
202654,2,1,49,4,S,2,1,4,6,2,1,1,1,2,3,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1, , , , ,1,1,1,1,20, ,0,2, ,10, ,10,2, ,2,4,4,2,4,1,1,2,1,2,2,2,2,3,4,1,4,2, ,2,3,3,3,2,1,2, , ,2,1,1,1,1, ,1,2,2,1,1, , , ,6,4,3,1,9,98,5,7,6,6,5,1,2,1,3,3,2,1,3,2,1,1, ,1,1,3,3,32,2,2,8,1,1,1,1,2, , ,1,1,84065,1.5,.490396292484221
202658,2,1,17,2,S,2,1,3,1,2,3,3,3,1,1,3,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2, , , ,2,2,2,2, , , , , ,3, ,3, , ,4,4,4,4,4,1,4,4,4,4,4,4,1,2,2,2,2, , ,4,4,2,2,2,2, , ,1,1,1,3,8, , ,3,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73,3,5,3,3,2, ,1,4, , ,1,3,60081,3.25,1.06252530038248
202660,2,1,27,2,R,1,1,2,1,1,3,3,4,1,1,8,4,1,4,4,2,2, ,2, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,1,2,3,4,4,4, , , ,2,3,4,4,3, , ,2,8,8,1,8, , ,3,3,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,2,3,1,1,1,3,6,2, , ,2, ,55118,5.25,1.71638702369477
202662,2,1,49,4,S,1,1,1,1,1,3,3,2,1,1,3,1,2,3,4,1,1,1,2,1,1,2,1,1,1, , , , ,1,1,1,1,20, ,10,1, ,50, ,20,1, ,1,1,4,2,4,1,4,1,1,1,1,1,3,4,4,4,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,3,2,4, ,6,3,4,70,2, , ,7,4,4,7,7,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,3,51,2,4,8,1,2, ,1,8, , ,1,1,84117,2.125,.694728081019313
202664,2,1,26,2,R,2,1,1,1,2,2,2,3,1,1,3,2,1,2,3,1,1,1,1,2,1,2,2,1,1, , , , ,1,1,1,1,8, ,4,5, ,15, ,50,25, ,4,1,1,4,4,1,4,4,2,4,2,1,2,3,3,3,4,4, ,4,4,2,2,2,2,4, ,1,1,2,2,8,8, ,3,2,1,3,2, , , ,3,4,50,2, , ,5,6,6,6,6,2,2,1,3,2,2,2,3,3,3,2, ,2,3,3,3,62,2,3,6,1,2, ,1,7, , ,1,1,49686,1.625,.531262650191239
202668,2,1,13,3,S,2,1,2,1,2,3,2,3,1,1,3,1,1,3,4,1,2,2,2,2,2,2,2,2,2,2, , , ,1,2,2,2, , , , , ,40, ,15, , ,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,2, , ,3,1,1,1,1,1, , ,1,8,1,1,1, , ,3,3,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73,2,5,8,1,2, ,1,99, , ,1,1,30339,1.375,.449529934777202
202671,2,1,4,4,U,1,2,2,5,2,2,2,2,8,2,2,1,2,3,4,1,1,1,2,2,1,2,2,1,1, , , , ,1,1,1,2, , , , , ,998,2,5,0, ,2,1,8,2,4,8,1,4,4,8,4,8,2,2,2,2,2,2, ,2,3,4,4,4,3,4, , ,2,2,5,8,8, ,4,4,2,3,3, , , ,5,1,9998,2, , ,7,5,7,7,7,2,2,2,2,3,2,3,2,3,3,2, ,3,3,3,3,99,1,2,4,3,2, ,1,99, , ,1,2,85032,2.9375,.960359406114932
202679,2,1,28,3,R,2,2,5,3,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1, , , , ,1,2,1,1,6, ,6,0, ,0, , , , ,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3, ,4,1,4,4,4,4,4, , ,2,2,5,2,2, ,4,4,4,4,4, , , , ,2,300,2, , ,5,2,2,1,7,2,1,2,2,3,1,3,1,2,3,3, ,3,3,3,3,52,3,3,3,4,2, ,1,1, , ,2, ,39429,3.9375,1.28729026777108
202680,2,1,13,3,S,1,2,2,6,2,2,2,1,1,1,4,1,2,2,3,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,100, ,15,0, ,998,6,50,0, ,4,1,1,1,4,1,1,4,4,1,2,1,2,4,4,1,1,1, ,4,3,4,4,2,2,4, , ,1,1,1,1,1, ,4,2,1,2,2, , , , ,3,9998,2, , ,6,6,6,6,6,2,2,2,2,3,1,2,2,1,1,3, ,1,1,3,3,28,1,1,8,1,2, ,2,3, , ,2, ,30337,4.1875,1.36902298318512
202685,2,1,8,4,S,2,2,1,6,2,3,3,3,1,1,4,1,1,3,4,1,1,1,2,2,2,2,2,1,1, , , , ,1,1,1,1,5, ,3,2, ,2, ,2, , ,4,4,4,4,4,1,4,4,4,1,4,4,3,4,4,4,4,4, ,4,3,1,1,1,1,1, , ,8,2,2,2,5, ,2,2,2,2,4, , , ,5,5,300,2, , ,6,7,7,7,5,2,2,2,3,2,2,3,2,2,3,1, ,3,3,2,3,23,2,1,6,4,2, ,1,98, , ,1,2,80540,2.65625,.868410101274141
202695,2,1,17,2,U,1,1,3,6,2,3,3,1,1,2,3,1,1,2,3,1,1,1,2,2,1,2,2,1,1, , , , ,1,1,1,1,15, ,2,0, ,30, ,10,2, ,1,4,2,4,4,2,4,4,4,1,4,1,1,1,4,1,3,1, ,1,4,1,1,1,1,1, , ,1,1,1,1,8, ,2,2,1,2,3, , , ,4,3,300,2, , ,4,3,3,3,7,1,2,1,1,2,2,2,2,2,3,2, ,1,3,3,3,29,1,2,8,2,2, ,1,2, , ,2, ,60609,3.625,1.18512437350353
202701,2,1,21,3,R,2,1,1,3,1,3,3,2,1,1,3,2,1,3,3,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,5, ,3,1, ,10, ,5,2, ,4,4,4,4,4,4,4,4,2,1,4,4,2,2,4,1,4,2, ,4,3,2,2,2,2,2, , ,1,1,1,1,1, ,4,4,4,4,4, , , , ,2,250,2, , ,5,2,6,6,5,1,1,1,2,2,2,1,1,1,1,3,1,3,3,3,1,46,1,5,6,1,2, ,1,5, , ,1,2,41501,1,.326930861656147
202703,2,1,48,3,R,1,1,5,3,1,2,1,2,1,1,4,1,1,4,2,1,1,1,2,2,1,2,2,1,1, , , , ,1,1,1,1,256, ,7,0, ,2, ,2,3, ,4,1,2,1,4,1,4,3,4,4,2,1,8,4,4,4,8,4, ,4,2,2,2,2,4,2, , ,3,2,5,8,8, ,4,3,4,4,4, , , ,2,1,356,2, , ,6,5,5,5,1,2,3,1,3,3,2,2,2,1,3,3,1,3,3,3,3,35,1,5,3,5,2, ,1,1, , ,2, ,78611,4.46875,1.46097228802591
202705,2,1,6,4,U,1,1,2,6,2,2,3,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2, , , ,1,1,1,1,20, ,4,0, ,5, ,2, , ,4,4,4,4,4,2,4,4,4,4,1,2,2,3,4,2,1, ,1,4,4,1,1,1,1, ,1, ,3,1,1,3, ,8,3,4,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,1,2,8,2,2, ,1,3, , ,2, ,92507,2.78125,.909276458981159
202713,2,1,47,3,U,1,1,2,6,2,2,2,2,2,2,3,3,2,2,2,1,2,1,2,2,1,2,2,2,1, , , , ,2,2,2,1,2, ,1,0, ,0, , ,1, ,1,1,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4, ,4,2,3,4,4,4,4, , ,8,8,2,8,8, ,4,4,4,4,4, , , , ,2,40,2, , ,7,4,7,7,7,2,2,2,2,2,2,2,2,8,3,3, ,3,3,3,3,28,1,1,3,1,2, ,1,3, , ,1,1,37221,1.90625,.62321195503203
202724,2,1,26,2,R,1,1,5,3,2,3,2,4,2,2,4,1,2,2,2,2,2, ,2, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4, , , ,8,4,8,4,2, , , ,1,8,5,8, , ,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,1,5,4,6,8, ,1,3, , ,2, ,49423,2.84375,.929709637834668
202725,2,1,18,2,U,2,2,3,1,1,2,2,1,2,2,3,2,1,2,3,1,1,1,2,2,1,2,1,1,1, , , , ,1,1,1,1,25, ,5,1, ,100, ,50,2, ,4,4,4,4,4,1,4,4,4,1,2,1,2,3,4,2,4,4, ,4,3,2,2,2,2,2, ,8,8,8,8,8,8, ,4,2,1,2,2, , ,6,4,2,200,2, , ,7,2,4,4,6,2,1,3,2,2,3,3,3,1,3,2,2,1,3,3,3,48,2,4,5,1,1,3,1,8, , ,1,2,46825,2.90625,.950142816688178
202738,2,1,42,1,U,2,2,3,6,2,3,2,2,3,2,2,1,2,2,3,1,1,1,2,2,1,1,1,1,1, , , , ,1,2,1,1,3, ,2,0, ,1, ,1,1, ,1,4,4,4,4,1,4,4,2,2,2,1,2,2,3,3,3,3, ,1,2,2,1,4,2,4, , ,4,2,2,3,2, ,2,1,1,3,3, ,2,6,6,1,300,2, , ,6,4,6,6,2,1,1,1,2,1,1,1,1,2,2,1, ,2,2,2,3,22,4,3,3,7,2, ,3,2, , ,1,2,19120,5.875,1.92071881222986
202739,2,1,4,4,S,1,2,2,1,2,3,3,2,1,1,4,2,1,2,4,1,1,1,1,2,1,2,2,2,1, , , , ,1,1,1,1,20, ,5,1, ,5, ,5,1, ,1,4,1,4,4,1,4,1,2,1,1,4,2,3,4,2,1,1, ,2,3,3,3,2,2,3, ,1,1,1,1,1,1, ,2,2,1,2,1, , , , ,2,200,2, , ,5,2,3,3,4,2,1,1,2,1,2,2,3,2,3,3, ,3,3,3,3,25,1,2,6,1,2, ,1,6, , ,2, ,85308,4.625,1.51205523515968
202744,2,1,37,3,U,2,2,3,6,2,2,3,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1, , , , ,1,1,1,1,200, ,2,1, ,5, ,1,2, ,1,1,4,4,4,1,4,4,4,2,1,1,3,2,4,3,4,4, ,4,2,3,4,1,4,4, , ,2,2,4,2,2, ,3,3,3,3,3, ,1,6, ,6,400,2, , ,4,2,7,7,7,3,3,1,1,3,1,2,2,3,3,3, ,3,3,3,3,20,2,1,4,2,1,1,1,4, , ,2, ,27713,6.375,2.08418424305794
202757,2,1,6,4,U,1,1,3,1,2,3,3,3,2,2,3,2,1,3,4,1,1,1,2,2,2,2,2,2,1, , , , ,1,1,1,1,10, ,2,0, ,1, ,3, , ,1,4,4,4,4,1,1,4,1,1,2,4,3,3,4,3,3,4, ,3,2,3,4,3,3,4, ,2,2,2,2,2,2, ,4,3,3,3,3, , , , ,2,40,2, , ,6,6,6,6,6,3,2,3,2,3,3,3,3,2,3,3, ,3,3,3,3,52,3,5,4,3,2, ,1,9, , ,1,2,92243,2.71875,.88884328012765
202762,2,1,6,4,S,1,1,3,2,2,3,3,3,1,1,3,1,1,4,4,1,1,1,1,2,1,1,2,2,2,1,2, , ,1,1,1,1,100, ,7,3, ,100, ,10,5, ,4,1,4,1,4,1,4,1,4,1,1,1,2,2,2,1,2, , ,2,3,3,2,2,2, , ,1,2,2,2,8, , ,3,1,1,2,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,4,2,6,1,1,1,6,8, , ,1,2,92555,1.4375,.469963113630712
202764,2,1,28,3,R,1,2,2,6,1,2,1,2,2,2,2,2,2,2,1,2,2, ,2, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,4,1,4,4,1,1,1,1,1,4,4,1,1,1,4,4,9, , , ,1,1,1,1,1, , , ,2,2,8,4, , ,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55,2,2,2,6,1,1,2,1, , ,1,3,38948,2.125,.694728081019313
202774,2,1,48,3,U,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1, , , , ,1,1,1,1,100, ,20,10, ,6, ,5, , ,4,4,4,4,4,2,4,4,4,2,1,4,2,3,4,2,2,4,4,2,4,2,2,2,2,2,2,3,8,8,1,8,3,3,3,3,1,3,2,1, , , ,1,30,2, , ,7,4,4,4,4,3,2,1,3,2,3,3,3,1,1,1,1,1,1,1,1,30,2,3,3,1,1,3,6,9, , ,2, ,76140,3.9375,1.28729026777108
202776,2,1,6,4,S,2,2,3,3,2,3,3,3,1,1,3,1,1,2,3,1,1,1,1,2,2,2,1,2,1, , , , ,1,1,1,1,10, ,2,1, ,100, ,20, , ,4,4,4,4,4,4,4,4,4,4,1,4,2,3,4,3,4,4, ,4,4,2,2,2,2,4, , ,1,1,8,8,8, ,1,1,1,1,2, , ,6, ,6,25,2, , ,7,6,7,7,7,3,2,3,2,3,3,3,3,3,1,1, ,3,3,3,3,60,2,5,3,1,2, ,1,8, , ,2, ,92692,6.40625,2.09440083248469
202783,2,1,56,4,U,2,1,3,2,2,1,1,1,1,1,4,2,2,1,2,1,1,2,2,2,1,2,2,8,1, , , , ,1,2,1,1,100, ,5,3, ,0, , ,7, ,2,1,1,1,1,1,1,1,2,4,1,1,1,2,4,3,4,3, ,1,4,1,1,1,1,1, ,2,2,1,2,8,2, ,2,2,1,1,2, , , , ,1,700,2, , ,3,1,2,1,3,1,1,2,1,2,2,1,1,2,1,1, ,1,3,1,3,20,1,5,3,1,1,1,1,5, , ,1,1,82601,1,.326930861656147
202788,2,1,42,1,S,1,2,4,1,1,4,8,1,1,4,4,1,1,4,3,1,1,1,2,2,2,2,2,2,1, , , , ,1,1,1,1,5, ,3,1, ,30, ,2, , ,4,4,4,4,1,4,4,4,4,1,1,4,1,2,4,2,2,4, ,4,3,4,2,2,3,4, ,3,3,3,3,3,3, ,4,4,4,3,4, , , , ,5,20,2, , ,6,6,7,7,6,3,2,3,3,3,3,3,3,1,3,3,1,3,3,3,3,42,3,2,5,1,2, ,2,5, , ,1,1,19050,5.9375,1.94115199108337
202800,2,1,4,4,U,1,1,2,2,2,2,3,3,1,2,3,1,2,3,3,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,500, ,6,10, ,50, ,12,50, ,1,4,3,2,1,1,4,4,4,4,1,4,2,1,4,2,3,3, ,1,4,1,1,1,1,2, ,2,2,1,3,8,3, ,3,4,4,3,3, , , , ,5,40,2, , ,6,6,6,6,5,2,2,2,2,3,1,2,1,1,1,3, ,2,3,1,1,27,2,2,5,1,2, ,1,6, , ,1,1,85282,3.28125,1.07274188980923
202801,2,1,8,4,U,1,1,4,1,2,1,1,1,3,2,3,2,3,2,1,2,2, ,2, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,2,2,4,4,4,2,1,4,1,4,4,4,3,2,1,1,4, , , ,2,1,2,2,2, , ,1,1,8,5,2, , ,1,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68,4,5,5,4,2, ,1,3, , ,2, ,80526,2.40625,.786677385860104
202804,2,1,38,2,U,1,1,3,1,2,4,3,3,1,1,4,1,1,3,4,1,2,1,2,2,2,2,2,2,1, , , , ,2,2,2,2, , , , , ,12, ,3, , ,4,1,4,4,4,1,4,4,4,4,4,4,1,2,1,4,3,4, ,4,4,1,2,1,1,1, ,1,1,1,1,1,8, ,4,4,4,4,2, , , , ,4,8,2, , ,7,7,7,7,7,2,2,3,3,3,2,3,3,1,3,1, ,1,3,3,3,81,2,2,99,3,2, ,1,7, , ,2, ,58503,3.5,1.14425801579652
202813,2,1,17,2,S,1,1,3,5,2,3,4,4,1,1,4,1,1,2,4,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,1,4,4,4,4,1,4,4,4,4,4,1,2,2,4,1,2, , , ,1,1,1,1,1, , , ,8,4,5,8, , ,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,77,1,5,2,3,2, ,1,4, , ,2, ,60457,5.0625,1.65508748713424
202814,2,1,47,3,S,1,1,4,6,2,1,4,3,1,2,4,1,1,2,4,1,1,1,2,2,2,1,2,2,1, , , , ,1,1,1,1,4, ,2,1, ,4, ,2,0, ,4,2,4,4,2,4,4,4,4,2,2,4,4,2,1,1,4,1, ,1,2,4,3,3,3,2, , ,2,2,2,2,2, ,4,2,2,2,4, ,2, , ,2,75,2, , ,7,2,7,7,1,1,2,1,2,2,1,2,1,3,3,3, ,3,3,3,3,40,1,3,6,4,2, ,2,3, , ,2, ,38017,3.3125,1.08295847923599
202815,2,2,8,4,S,2,1,3,1,1,3,4,3,1,1,1,1,1,4,4,2,1,2,1,2,1,2,2,2,1, , , , ,1,2,1,1,0, ,2,0, ,0, , ,0, ,4,4,4,4,4,1,4,4,4,4,4,1,3,2,2,3,4,3, ,3,1,2,2,2,2,4, ,2,2,8,8,8,8, ,1,4,4,4,3, , , , ,5,15,2, , ,4,7,7,7,7,2,2,3,2,2,2,2,2,3,3,1,1,3,1,1,1,39,3,2,2,1,1,3,1,2, , ,2, ,80517,4.90625,1.60400454000047
202817,2,1,51,3,U,1,1,3,3,2,3,2,2,1,2,4,1,1,2,4,1,2,1,2,2,1,2,2,1,1, , , , ,2,2,2,1,0, ,5,0, ,60, ,40,20, ,2,3,4,3,4,2,3,4,4,4,2,2,1,1,1,1,3,4, ,1,3,2,4,3,2,4, , ,4,2,2,9,4, ,3,3,4,4,2, , , ,3,3,50,2, , ,3,3,2,2,7,2,1,1,2,2,1,2,2,1,1,1, ,1,3,1,1,63,1,3,8,3,2, ,1,6, , ,1,1,22304,1.1875,.388230398216675
202818,2,1,6,4,S,1,1,2,6,2,3,1,4,1,4,4,1,1,4,4,1,1,1,2,2,1,2,2,2,2,1,1,6, ,1,1,1,1,12, ,5,6, ,30, ,7,13, ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , ,4,4,1,4,3,1, , , ,1,1,2,2, , ,3,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,3,5,4,1,1,1,4,1, , ,1,1,91775,3.625,1.18512437350353
202826,2,1,40,3,U,1,1,2,1,1,3,4,4,1,1,4,1,1,3,4,1,1,1,1,2,1,2,2,2,1, , , , ,1,1,1,1,25, ,8,0, ,10, ,10,10, ,2,1,4,4,1,4,4,2,1,2,1,2,2,3,4,3,3,4, ,3,2,1,1,1,1,4, ,1,1,1,1,8,8, ,4,4,4,4,3, , , , ,5,60,2, , ,7,7,7,7,5,2,2,3,2,2,2,2,2,3,3,3,1,3,3,3,3,29,2,1,3,1,2, ,1,6, , ,2, ,73505,4,1.30772344662459
202831,2,1,36,1,U,2,2,2,1,2,3,3,3,1,1,4,1,1,3,3,1,1,1,2,2,2,2,2,2,1, , , , ,2,2,2,2, , , , , ,100, ,40, , ,1,4,4,4,4,4,4,4,4,4,1,4,3,2,4,2,3,4, ,2,4,1,1,1,1,2, ,3,1,1,1,1,1, ,4,4,1,4,2, , , , ,4,125,2, , ,6,4,4,4,6,2,1,2,3,3,2,2,3,2,3,2, ,3,3,3,3,58,2,2,8,3,2, ,1,9, , ,1,3,12508,2.46875,.807110564713613
202837,2,1,4,4,U,1,2,1,6,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1, , , , ,1,2,1,1,8, ,5,3, ,10, ,15, , ,4,4,8,4,4,4,4,4,4,4,2,4,1,4,2,1,1,3, ,3,2,1,1,4,1,4, , ,3,1,1,8,1, ,3,1,3,1,1, , , , ,2,10,2, , ,7,1,4,4,4,2,3,2,3,2,1,3,1,2,2,2, ,2,3,3,2,46,2,2,8,1,1,1,1,1, , ,2, ,85202,2.625,.858193511847386
202838,2,1,37,3,U,1,2,3,3,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1, , , , ,1,1,1,1,200, ,5,5, ,150, ,20,2, ,1,1,1,4,4,1,4,1,1,1,1,1,2,2,2,1,4,2, ,2,2,2,2,2,2,2, , ,2,2,1,8,2, ,2,2,1,4,2, , ,3,2,3,150,2, , ,5,2,2,2,3,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,46,1,5,6,1,2, ,1,4, , ,1,1,27834,1.21875,.398446987643429
202841,2,1,17,2,U,1,1,3,2,1,3,3,3,1,1,2,1,1,3,3,1,1,2,1,2,2,2,2,2,1, , , , ,2,2,1,1,10, ,2,0, ,0, , , , ,4,4,4,4,4,2,1,4,4,1,1,1,4,1,4,4,1,1, ,4,4,1,3,1,2,3, ,3,3,3,3,8,8, ,4,2,4,4,2, , , , ,6,3500,2, , ,6,6,7,7,7,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,38,2,1,5,1,2, ,2,3, , ,2, ,61821,4.375,1.43032251974564
202843,2,1,36,1,U,2,1,2,1,1,3,3,3,1,1,3,2,1,2,4,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,10, ,10,1, ,40, ,25,10, ,1,2,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,4, ,1,4,1,1,1,1,1, ,2,2,2,2,8,2, ,2,2,4,2,2, , , , ,4,25,2, , ,5,5,5,5,5,2,2,3,3,2,2,3,2,1,3,3,3,2,3,3,3,68,2,5,8,3,2, ,1,9, , ,1,2,11215,1.6875,.551695829044748
